"","y.cashflow1","y.cashflow2","y.cashflow3","y.cashflow4","y.cashflow5","y.cashflow6","y.cashflow7","y.cashflow8","y.cashflow9","y.cashflow10","y.cashflow11","y.cashflow12","y.cashflow13","y.cashflow14","y.cashflow15","y.cashflow16","y.cashflow17","y.cashflow18","y.cashflow19","y.cashflow20","y.cashflow21","y.cashflow22","y.cashflow23","y.cashflow24","y.cashflow25","y.NPV_ISFM","x.years","x.discount_rate","x.var_cv","x.maize_yield","x.soybean_yield","x.maize_price","x.soybean_price","x.fertilizer","x.seed","x.pesticide","x.equipements","x.land","x.planting_harvest","x.transport"
"55",26188.4483444335,26623.6858995626,26641.5956234977,25373.0455160506,25758.9486993044,27190.4434271018,29127.9506394235,27008.303375038,26241.4888667854,27054.8884667847,24805.275457746,28286.7493389596,24511.8853264093,27440.4570083644,27529.9988020294,28216.1093720286,28106.924402028,25409.3373122058,28859.3983664115,28995.7933820952,29263.3411979737,27280.6743715376,25176.4963041144,26401.0610196526,25783.9929916347,397146.490876203,25,5,6.31837917442546,3.01411459471481,2.76385761768131,6544.5392145533,4863.57686361068,785.721093060762,636.333849355131,169.995244753714,873.546198765259,934.872263161396,1725.72825489467,1027.25881532653
"56",26630.5581571054,26019.9369785445,27791.6399828425,25469.8345821155,27288.7173367629,26912.2766562733,28698.5305625785,26777.6718839683,25729.8402702598,27060.3482444458,24172.836061932,27443.1038745078,28493.7917572702,25810.9274262884,26252.0844118765,26696.8327541251,27963.1055076974,26525.6530606036,27035.8609143171,26826.5050527199,28239.3708447691,27805.2860445493,25910.7166062762,25962.7025022717,25792.9702412788,396167.565760731,25,5,5.53535609418652,3.12425593377832,3.03110546664171,6189.62383831574,4184.97657207571,515.778713417224,917.453398988983,159.457854436204,754.538672490109,933.61360631461,1353.29346866358,745.946624220918
"57",29049.1369830035,27748.3078022732,28087.0736719324,29076.3257886131,27728.5390386679,27371.6144806084,29878.5989586675,30044.0136462918,27427.1551042408,27502.8927844682,29417.0454919804,26460.3745130672,27624.3785816161,28124.3195516694,27189.677616911,28404.6907523056,28085.4756492154,29172.048150982,27900.9226546427,27545.1076894865,27347.2006354197,29442.2553502518,27264.4269787291,27354.9930462437,27344.2260333802,417158.900512474,25,5,5.21824989534206,3.26125773327241,2.76447772000094,6450.60279893847,4568.6100697403,292.337173133249,912.493897999687,167.135193479882,1013.31272492697,978.714775318739,1512.26883221077,845.029333993005
"58",27074.825239126,26115.7066109978,26976.7151391778,24765.082403777,27774.4910098229,25595.1607471606,30298.2461367096,24552.1962396832,25613.4558924252,27036.5701242533,28678.1623278667,27902.1547941261,24783.579762196,28252.037518669,24926.6807382877,28223.9884579145,26471.6989433537,26265.46232631,22289.7021895603,26138.9310905511,23759.1382257182,28869.5511734963,31388.3525530746,26325.2785856968,28029.2451368614,394905.257177842,25,5,7.35404280975174,3.40591595157106,2.85570314480101,6441.25479478542,3806.43020477383,1492.16749863197,1024.36128543655,198.076890527818,873.561670204425,956.911258900481,1800.36218950278,703.594560875146
"59",34917.9072422613,35965.0603065684,29679.78592847,34416.6704010559,31007.0596121812,32946.6423961955,30056.9516485902,28335.0160490174,35621.2547733751,33861.6816673605,29755.6530078774,29704.8358767276,35038.839273523,37142.1303061677,28730.8540957487,32285.5501049579,27803.5415138495,30256.6179020137,29907.1063010262,26090.9587604405,33705.7398509627,29087.4498984182,30737.8147827819,32205.0270748929,32729.8944705989,473508.587785502,25,5,9.07575810885929,3.724955434243,3.23673744212153,6889.7993393983,3568.45851210019,746.655873033271,365.171424732749,180.66786603954,606.288063598699,921.294689327935,1516.53423827088,862.373056265496
"60",25220.2838619811,24108.0291946024,27380.5256569308,22549.3919392315,22084.583937385,24219.9568507172,26540.9311205584,22460.9618891567,21333.6644623928,24757.4491528966,23049.6790746949,24893.6366232066,24822.1553413312,24067.285963642,21981.4491533819,26513.8382316308,25171.7513505833,24687.5051429347,21670.0781207938,25144.1530565677,23226.2826999517,23619.6844787134,22845.1348479902,21063.6022038393,21609.5210355832,354809.670026078,25,5,7.89699030648687,3.05989287159606,2.74670653277569,6455.20230096694,3529.07847814685,444.879582872861,917.489709264078,247.512306189376,524.268878974845,937.61029818245,1524.5081319576,1264.87765266943
"61",28567.9561554699,28853.5877876415,30800.075940372,36631.6480057342,34793.1067941025,33333.9409664086,33008.1836084344,34202.1558509941,29111.1194253494,27100.0007097632,32238.8745054033,31876.2913207456,35174.2185568498,30074.353873395,32544.5463308028,36594.7721669167,31841.028190955,31008.6722352842,29913.8196557028,30809.0262422994,31604.4672613602,30330.0462294293,33200.4441299219,24528.4855613506,28354.7600102421,468148.498817049,25,5,11.0546391498498,3.76134283786182,2.44519622303266,6606.69441303237,4843.94034818975,282.564613370698,519.87675225307,156.687441319149,372.092730634695,971.416423684481,1671.3671368003,764.956094167283
"62",30695.5513284936,29831.7353222375,29253.0820468253,31087.932698554,29939.3040414185,33320.6992099483,27691.8325822399,28647.2320212027,31309.5407027687,31499.9811849419,29627.4297899615,30334.0280657671,30207.0979467052,31098.6950264777,31543.8076432935,31402.759258804,31140.3365083869,30860.1985552752,29483.562555024,32803.392892551,27813.1309148361,30159.5286653195,29988.402809267,27903.0188520485,29120.1603796623,448663.372987958,25,5,6.72147242842095,3.29356008818861,2.97173829880862,6582.42593618821,4963.2316474684,664.029115860156,985.059343694954,184.251636648932,1036.15214425866,968.64759395822,1405.88604141132,709.080526625479
"63",25321.6654511063,22626.3998132603,25364.6707655247,25359.8288431413,24636.9593229607,22741.089832418,24224.9336662759,21574.279242285,24567.124542839,22423.9046414984,25465.9803223539,24430.2653905171,23420.0302245786,22594.2612576743,21445.5801355701,22770.2875664143,23931.9826302508,26184.0238554661,21736.296430909,24051.7897902992,24579.6740226626,22935.0114287768,21083.5460143198,24621.1245372982,24798.1354049297,352434.760699803,25,5,9.20058864599279,2.93518488350006,2.79444438621878,6581.2818215897,3747.48671036514,529.526063515392,739.790740402512,194.267444261763,1045.39423918308,976.594862591357,1521.5196053068,681.554129049754
"64",30308.6337458123,27596.6566514969,29017.4162527972,27931.9955909853,30756.5484375703,29240.9456865224,28239.4003034961,30288.3375117188,25291.2268819319,26015.8108628957,25110.3086754383,31475.7538266013,27313.8910362097,28161.1689764693,27056.3338049083,29733.269008123,31575.3989033692,31196.5004421016,24065.9749621954,26764.5038463299,27412.2927353714,28974.6934609458,30509.2786203968,25219.1668392474,22746.1539993399,418762.596359804,25,5,8.55628957530215,3.43880671755565,2.76664597853226,6752.30339066576,4078.56089307798,921.871697203209,988.650771715002,213.291945662247,690.555284413271,936.281146888517,1456.50366730892,1063.22692761722
"65",28048.3118475624,28216.5131448193,27153.8766532921,28972.7994887541,26385.9994829293,29186.0621783858,27106.8088957108,25903.4381867599,30643.6992740205,27602.2572295964,25476.6250348335,28864.7548191276,26374.4621761596,29113.5177670536,28412.2362990572,26542.4519440118,26045.2762061794,27647.5593543685,30308.570772073,26002.1943988826,31089.8541236116,28921.4762790282,27569.6015062373,28669.3672038104,29489.2884907697,412963.516338292,25,5,6.00880290529346,3.0078548927908,3.02649255126224,6945.99987250324,4048.86643826376,322.393082359483,236.018999751406,204.546643673347,1092.5795089469,962.613918093426,1666.03098286384,570.058469413876
"66",25771.4510355828,26368.273816247,30063.6547826735,33198.016571835,29414.686302103,26886.7236731306,31184.3433605625,29349.0625889478,27994.3725381289,25493.2676258205,28582.5230981773,28659.5875998369,32761.6086721739,24043.8915340863,26305.0630660239,29330.5225748898,28827.0748731139,27725.0008546799,31012.5348681098,23652.7079387264,28466.3740776816,26359.1952507571,30862.9356457215,30220.6610400954,28741.5701261608,421337.695077643,25,5,7.50150751281581,3.60060105056262,3.01726626788107,6527.91058258998,3677.87352613137,267.483989317104,984.09556868508,144.103215104534,1298.57218977336,976.798455242418,1897.02551504209,796.557725329396
"67",28015.1652509295,27706.5528618948,26220.4551655566,28926.9193349438,27680.2714424934,26321.5739345078,28632.9838624224,28661.5396319547,28415.7265416042,26636.0098802976,24679.85082302,27022.5096765233,24407.5988992404,26887.022937482,24537.2084106567,28046.4322397943,23276.3623289541,25360.967032409,23077.0067421858,22761.2025162698,25171.1135257462,29827.0742512597,23461.9856786185,25941.0742920419,25415.8605657225,394256.334592004,25,5,8.25393172625992,2.58263558273735,3.06559816545987,6720.45447337308,4611.21158185343,416.709860160409,961.057644214604,141.647994412084,886.267067166515,924.493825279456,1549.53310896297,763.885146497105
"68",26821.7099578028,28457.1125394617,27035.9055531759,27571.3555322866,26004.6136292639,26805.9397860497,22036.2679744216,26136.8753577382,27176.0983097594,25525.0768366015,31840.823969236,24957.5244197047,26011.7474082675,26870.4095205247,29967.6900854157,24175.301647738,26875.4321629662,27418.651108091,26634.2104837951,24871.1950438897,30562.5787413742,26410.3912763384,26979.1599240863,24137.5736186648,24316.2421968672,394968.767589143,25,5,7.15032525401824,2.85883153624183,2.85610346063511,6296.98368960069,4871.91051479039,660.219061871434,621.151760456165,160.627182250586,782.962487238511,954.265116587908,1721.17905220764,912.828617150191
"69",25155.5579048028,27646.1147766164,28032.9743440393,28344.1751616435,29291.9085584858,30017.6995362517,27051.1216254985,29545.57762252,27988.0577184452,28147.5503503643,30727.4543426826,28738.4974884751,27081.4160688694,29259.6913327677,29321.8905108454,27053.5639499201,29288.1347394904,29527.7162061189,29969.4516108463,27289.4745135694,27191.4148346193,26965.1697649145,28331.8083187507,29367.48309525,26255.5363914617,418239.366437261,25,5,5.85804355070291,3.06077806356153,3.21273353235471,5974.51932638131,4785.18664498229,524.646881792927,603.686339003334,225.967902495639,659.734815596361,949.76325338905,1423.1216216226,1105.27333597535
"70",24884.9358753318,24410.0624973531,23683.6432566844,25360.9895179026,21401.4203471395,23312.1123826277,24311.7730299958,23962.0821846847,21205.4912744355,23006.9185883083,27600.6445075325,22111.9238080637,22092.0082494876,19558.274850702,23607.7864104957,23389.2122146286,24681.9793561397,23421.9120662842,23141.7262015237,26810.3533779582,22198.1570935958,26254.8523656406,26527.0793664433,24182.208679563,22756.4262944785,351009.1794031,25,5,6.86960696936211,2.9278713804431,3.01381471580045,6764.31755464465,3350.81136469758,517.349729606412,1054.45388965238,213.671445511124,758.612675393886,992.991845974332,1470.09372907194,700.476134336533
"71",28089.1929836557,26251.8317993319,29876.8487693396,28910.2617982818,26477.7182242711,27689.1489582042,28460.6567255265,29389.9784440752,28319.5871431734,27652.4549816098,29853.5469545182,27195.9444543045,26995.7877302135,30970.4898515317,28749.8682660351,25266.0987352651,25098.0980498301,26177.1606268159,26717.7341464921,24246.5619555838,28973.1395227543,26073.34136068,26307.6657306572,26964.1663222554,30994.3164561776,411395.467752496,25,5,6.32529690038503,2.92303174858274,3.05078760815775,6752.09435859664,4298.18957156323,834.520715563453,956.752667250882,136.2348453704,566.017968701854,887.568759789649,1292.29503707024,863.502886688434
"72",22502.0519094161,21243.6668266197,20917.7995402717,22414.2726456031,21499.9220874852,21744.2191351849,22938.1910687166,22976.8286366789,21210.2819182354,21175.7311559063,23252.6184087336,22107.7658549848,21357.6611116984,21296.3856994532,23582.0928571629,21674.2743981453,20324.8591116242,21802.9216509792,22312.8980080808,22090.1615485848,21224.2012819346,21144.9375720627,22214.4871014856,20686.4192332704,20969.3062511353,323227.41400142,25,5,3.9741612038123,2.47824822809526,2.90136162171179,6553.74991030636,3881.09015155497,720.797011884483,924.07020699201,130.133035762076,846.428973036285,948.491924970927,1712.02701989802,601.729132063764
"73",29441.7082202238,30465.2301722505,28723.6275116169,30534.9420218965,28826.9214043419,31333.7094908516,31074.09155756,30341.0772943101,29347.506927148,28312.1747622529,28582.526683014,32281.2601501166,30804.7590610134,31027.1324809622,29842.9650658984,29890.2032582216,30078.2974727032,30581.090965731,29835.4782527228,29847.7625064033,29328.8135769718,28424.8607164536,28289.714802794,32898.7274484272,29837.2844821649,443717.98987278,25,5,4.75463047674787,3.62380280756845,2.95772718651645,6161.53332055937,4009.63307539324,499.949819995353,300.861057853217,271.626537143324,799.094075338936,906.358980865999,1243.92385234832,658.729593454368
"74",27749.9401885947,25064.6736086059,27237.1538084712,27489.2848282426,26069.8134607689,25347.6660408886,26836.6766395803,28106.3932088995,25781.8844909606,26696.270866629,27950.0213142365,24791.1148964399,28884.4885124548,28613.3587305298,26555.9495505747,25668.8162976065,26455.9137730643,25496.0938620452,23174.124298917,25882.6155988913,28908.2326829821,25159.3209995162,22927.437725588,26239.811075671,25639.4152474101,392083.816631861,25,5,6.7646384443194,2.87524884884605,2.88225510186948,6543.72138127411,4495.18786625838,475.359595268195,661.65811922814,195.050277033868,527.789094127427,903.725845592315,1271.23945169035,1266.26532838747
"75",23010.7243008551,22365.4182091463,23805.1322174484,21158.0659144824,23266.6387095735,25418.510708125,25320.3313649299,25758.0115950106,25456.1468744142,23686.6560972348,24166.1308272862,24844.2538250288,26150.8826335567,22539.02074877,23128.6871430956,23851.2794865493,25065.6190590004,25063.8708257709,23531.0551907378,21759.3416123175,23733.4649662211,24446.9991723841,24670.8096245757,27177.8132356598,25972.8366078268,355829.299030522,25,5,7.5542890051969,2.7268013580832,3.27040781270727,6463.97340655024,3597.30224853516,892.052582646918,776.683579623293,194.041089065442,588.228967428696,885.909570255155,1406.28139811417,1001.44440131172
"76",34790.32008828,32300.9816724483,31602.4341587107,37122.8430202664,29128.8869962751,31218.0104282931,31346.7716750512,30493.0170340664,32344.605174378,31898.061795004,32887.2310237135,29426.5715539815,26867.8031997054,29076.4367492302,31698.3681621301,28228.2022390612,31791.8477465467,33543.0977218547,30066.9020455897,31429.4056828153,33602.5046512497,31371.2953529459,33429.4613054222,28753.5998563561,30504.5316994809,467892.879980088,25,5,9.53614670561863,3.6158096088641,3.4283092438157,6029.75348517075,4170.78989997843,539.180277300395,557.901582880199,204.510595173925,625.771758223024,888.154271302101,1278.3473989511,946.78816632667
"77",24011.8645345073,24047.2486401629,24692.567614715,23139.6257424791,24054.4445463058,24683.09186929,24367.7066578352,25950.4844231813,23263.4456146486,24426.6990184007,22330.7463341497,22063.2308674202,27772.3684942727,21592.5531670865,25441.2667364804,24458.3094872533,25248.1867137157,23759.7020413552,25789.0587160048,23380.1056085237,21448.3270137032,25486.7112986932,21284.4363908648,24926.0643980713,21784.906548999,355964.7678093,25,5,7.58246319263034,3.3229469954983,2.40407179811753,6531.26064442234,3593.41601692615,999.043603007239,1244.77320791655,160.318381356579,1005.80977428501,953.078066377426,1484.89282634707,1025.84071164019
"78",32094.1194016499,32138.1485352857,26261.7902702614,29966.7820243856,33398.1012624774,29874.7127742226,28275.0827822892,30627.8576654674,29554.895612475,28913.4610896523,32612.9342907311,28769.6735699154,30612.1452909886,30964.5234980242,28991.190776949,27841.1468109075,30684.5659793825,29614.3603640154,28245.2026955098,27727.1963389054,33027.5743322594,29464.3400324503,28621.7790777026,27535.0842843454,31937.1769085772,444506.943265972,25,5,7.46365963880769,3.24786681260261,2.92499652152198,6644.43031604789,4592.65365230011,721.745896760234,531.909480131649,291.163193404518,558.525639682793,952.291748612386,1448.0435632899,882.579548799849
"79",28404.5710773585,28887.3399405157,30579.5646446778,27295.0241403328,28276.8878766809,30987.2111932662,29714.3170827255,28885.1270584886,28919.976664731,26931.4275128979,28005.9094613372,30558.1336573843,25627.0106643443,28850.6396068128,27519.6674796582,29917.8496056102,28527.8265340671,28782.8044549902,26721.375592278,29253.3187466604,27767.0730399243,28458.5916302664,29554.1748278749,26502.621997248,27411.8637758444,423548.146329649,25,5,7.07207194721697,3.20422395457781,3.32086520300339,6641.89654103878,4241.1543763248,915.808046681488,1167.28898067702,201.893569814285,643.480382934193,923.237948240509,1897.15230912083,999.952327270836
"80",34842.2866423513,34769.7998751838,33013.6961874942,30081.3060620573,30244.6927689096,29185.0529368465,34489.4342049116,32534.4500982405,39547.2848655635,32328.4200937845,34128.7574788391,27258.6228430417,36203.2296579345,30490.51396701,31279.2457928148,34803.627255057,32831.288490575,34891.337037543,31272.0138137772,34222.3400636454,31611.7891637048,36843.672811623,25396.5572653711,29332.3490467345,33912.694364771,484544.514714351,25,5,9.54492957862659,3.97332152384611,3.245233075903,6279.41144009195,4224.89191798837,771.959560943387,1070.37355376405,254.597634318073,905.293371403606,976.29331869136,1651.46645267224,750.332376951504
"81",28718.4643551635,27792.0709076038,30076.8685318767,32658.6124870599,29279.416714019,32498.9338526615,28366.7136020394,30450.9147720352,30231.8704720489,32039.5055494071,31215.3930080946,30542.4258788086,31108.5204907288,29354.2804786883,27269.7899740229,30175.2781572541,29951.3188424299,29200.5817801662,29245.0748919975,30529.4754153096,28401.3129777426,29981.9565478469,32852.3726818543,29818.971987132,30711.7276052318,444975.782523736,25,5,7.26800182343226,3.3550886398446,3.3690300757628,6412.63603410763,4214.06995963596,152.477850125483,824.651981347801,218.833062219818,504.632018344069,967.319265961344,1621.49748569486,944.901761612345
"82",21383.2500411447,22869.8337166409,22999.3873810555,22339.6154310957,19536.7328362183,22038.5187696491,21472.1095010365,22673.5550750376,21924.4964440001,22619.956590193,21477.244490946,21829.3943209579,22759.1823155504,23174.1325434701,23480.7949160534,21024.0412294441,22457.6363912174,22787.6237873087,23376.5724844818,23771.5368023084,20993.4216390336,23986.0464693673,21476.1865733753,21533.6192640629,21195.9251196842,327901.365532029,25,5,5.85443737432519,2.50735880908908,3.59539260700637,6678.02164545244,3431.23787586649,1272.8467760672,584.737109867702,131.973582869383,946.731174524606,1009.90810318397,1486.76086060304,1249.06458156251
"83",28209.4449621537,30202.8223217717,29949.885925146,27779.8762994167,34196.9004333695,31926.8170856615,30417.6401053882,30563.2381163264,27440.6602216757,28481.6902984357,29912.317892098,29696.7890002412,28334.1080282377,32339.3285595751,33069.500528304,27125.9231362469,30555.399039601,30983.1701124277,29022.7269844751,28539.4067862985,27560.4938924222,28988.5671863876,29745.0020919533,30724.3841387531,31109.472269415,442521.243028558,25,5,7.399420770487,3.52598810558961,2.73489872833819,6607.9745646242,4329.67850923333,732.094390160162,943.23461579305,160.973404238897,967.142496887959,998.038848248909,1574.83857968525,675.753595170233
"84",31484.5372685775,33794.1541170961,30332.8029066993,32266.0626756988,32085.2720825801,31282.9201641217,33240.1323560634,31232.9398604596,31643.0125710456,32014.9330453398,33171.9768060482,32920.7749799096,33246.2228276719,31732.2633059604,32495.3122411188,30515.5134945737,35214.3416339478,32791.2722691934,32819.2808874266,30616.7025562433,29930.7935571265,30717.6449156284,32652.3176215686,33036.65740422,34362.9940860064,476133.719447304,25,5,5.6913847921257,3.55038801077136,3.16042469038384,7091.19800094161,4094.55613617715,601.995611957799,757.554954958683,160.549448386338,759.89777382481,980.026468855963,1651.96052160135,621.247874795874
"85",27406.0134877608,27409.869186452,28060.9443324754,25923.5068669227,27958.1249453455,29563.6659695896,27107.9924952193,26777.2055013728,26194.6525522292,28167.742343866,23894.9872682348,26324.6191622995,27091.4624795971,28082.5998963689,28014.7789109098,25092.856823934,26846.8172245444,28261.4327968268,28842.3297649818,27923.2520977651,27547.3311880665,27339.934285822,26695.288029191,27574.6828362493,27290.0234491918,403350.297082674,25,5,5.29039301823808,2.64985997049081,3.35847271145492,6442.5536143082,4559.28345683171,500.65905584035,793.035293676441,160.708861185735,992.195549196304,936.335795318269,1522.4497084374,513.422599343181
"86",24979.3467408859,22725.3418125412,27547.1547582789,22373.2300907873,21378.631055918,24370.9635957096,24641.0921236411,22147.3834018075,21088.9623600303,23526.9588240556,22145.2170612216,23627.2057408182,22139.6470343027,26381.8348741733,25065.3050393914,22507.8477507253,22246.8620589517,21583.7701053247,23052.7174221256,21930.8860544678,24853.4847674993,25743.9302356561,23418.1514476491,25687.9432068823,24975.018183987,348987.219234015,25,5,8.19854765275498,3.30175050046881,2.15285766541935,5910.28610276841,4331.8852145886,833.717352551698,392.758005942589,176.44218560475,696.430474488685,953.832805165161,1343.53440114171,594.629951739746
"87",23735.7892388781,23892.3054729659,24528.1414485083,22549.5425382625,25293.6656687825,23520.5411704241,24389.311842785,23246.0033067976,23558.6451409834,24030.2067685131,25966.8053853726,22353.1283013497,23735.0245413613,24005.3860895444,25277.9932665385,23221.8745251076,24122.9781782257,25804.8819141025,24917.7401820312,23917.3143174447,24342.4048402319,25218.1419934649,25496.2812520139,25408.1091811317,24984.7330796273,357595.779376496,25,5,4.25967116221734,2.54361327314777,2.9503552179546,6632.51248289754,4629.05245814419,1098.4059176951,771.38776254803,233.195581435286,1113.77099587982,892.597688136297,1223.53632520146,986.936116441999
"88",30029.6557922733,27025.7254241674,29091.4792888465,28349.0879548117,29202.4808440537,27874.8012700368,28958.8391478716,25840.7241837621,27880.8531215728,27873.9413620493,28579.9127861404,25109.5727319298,28124.0432730559,26429.0070099464,31555.4492477389,27121.7923266479,29122.2759941635,28481.48865502,24805.8398303253,29369.8537634234,29229.0831834079,29250.0322756497,27321.2603492702,26671.9070597839,26583.6127253839,415688.211834888,25,5,7.32659257525612,2.82547960205055,2.97974555614098,7092.5566260006,4341.81393469965,356.905665530647,539.392194966981,212.263922175157,790.323121486033,1017.73581756965,1559.14330070926,632.23917017462
"89",21866.0868565831,21940.13643398,24722.2836066034,22775.5234090388,20664.0617387766,21772.1626983106,20824.422816355,23681.5055641099,22838.2193391876,20222.8591948253,18985.5695475045,20788.7194598247,22194.7098007172,21518.8734114263,21077.0352468089,24043.1653838295,22880.4636938272,21893.9341656448,20816.875465646,22886.8132002593,25181.2551522046,20507.912189252,22523.342044691,21603.3692053542,23128.456336783,326070.85572634,25,5,6.12905419515741,2.95405350362587,2.75614764092264,6180.19025455048,3643.39884503187,1225.06072490055,552.373843139029,174.042777308679,740.732581728663,1005.88062844844,1653.00410367131,817.094506544906
"90",22347.1898908655,24228.6178270804,22913.6445569999,22725.5156636882,24456.385188913,24207.2676812544,25104.8291790244,25169.3829623596,23642.8439989915,23560.5857129763,25593.061407413,25205.3979623531,21636.5911826205,25274.50672649,23498.7970441214,22017.1817642258,24545.0643139061,24618.6753612971,23886.3778116804,23592.2251882132,24197.8544680232,24564.4835722834,22960.4196048291,21494.209613081,23131.2748517895,352297.798367076,25,5,6.57903987048698,3.33814065931907,2.94896651684839,6174.27824273391,3244.08751427328,518.14019427092,738.520801482343,199.933654822869,667.04596764303,928.32418364233,1785.34850885425,688.94879020487
"91",31193.7849576224,32648.5934946025,27115.4513278436,31845.2445519921,34443.264390643,27307.9604645147,26960.9529995062,30655.2917383282,28390.7771291154,31446.3742167705,29645.7790712433,28438.9103560093,33532.9760163442,28002.1022712267,30686.4290235785,30038.2079966419,28862.0576794674,31305.5654000179,29366.6420028393,29441.4924391488,29689.24957203,30585.7781060167,31478.2535515118,33227.9602030124,30102.214268493,447628.273927723,25,5,6.34923539845368,3.48441784399395,3.19102462695167,6713.03107928636,3992.64981973373,786.9347082377,729.914832013993,237.32664832706,1148.7860007929,905.288121019434,1537.62969803469,895.078449354381
"92",21806.3939047834,23668.7051416527,23586.6936654792,26307.4458908214,22802.1945468318,23993.2651108598,20313.2035584819,22672.9722736029,21249.54184717,26025.0994128332,22448.8884665949,21956.8385866221,24562.2336569491,24442.1191199085,20957.0255764366,23284.5525725172,22714.2672258221,21876.5254566194,23877.3818313119,19515.0329428877,22265.2577608587,22887.4266041727,21675.5769651776,21314.436659367,19546.7456238026,338110.935079387,25,5,9.55558640827199,1.89939522792233,2.94340067453582,6910.79658421837,4884.25378756186,132.980098410933,670.959030093491,195.218275643521,509.955915668364,887.395773375321,1756.7641437146,923.323117452848
"93",37509.6654523622,34595.3669021016,35909.045981193,29685.7499675448,32133.3957043873,34290.5778165738,28747.2459746825,35246.9129696897,35781.8768108583,34497.8558519201,35870.2219946918,34308.7616200275,38074.6404163171,38920.4937127,32035.8616467298,34956.853683402,31906.7931964963,29802.9914317297,34325.8991422548,39108.5474829247,34684.6162385027,34178.805961393,29866.8488877707,31629.2835579162,35281.5520877153,505997.78127797,25,5,9.58423097972928,4.02130256073242,3.461637682362,6839.40472705472,3743.03299771531,1146.32973812993,646.991486486352,228.402231649848,1048.1760334024,883.903737352028,1490.79219437197,508.216150260477
"94",35644.4615169425,36732.4121934768,33610.0353823825,33168.4101250133,36023.8666613795,35570.6864662185,38678.2340127253,31944.6220881006,34106.4935842152,32285.3388114778,31263.5272804893,32178.1687499421,32244.7065143122,34885.7550355101,35734.4887985178,31174.1142820384,32533.0553869824,27841.6152404413,34578.6782440625,38981.8917130085,34405.9971338779,33631.5294792114,34414.1209704113,33421.6435669402,31206.6165101878,504446.121919865,25,5,7.81575090601405,3.800458490111,3.10189292364996,6307.69870907431,4709.31626045438,584.163861085306,713.011010318009,219.156770932936,551.588607542188,941.517555734677,1339.46628156424,837.596815477717
"95",21298.6050668942,22206.5194315558,21794.2748893174,22287.4394789597,21459.2749874774,23041.1746919671,22465.8238396574,23041.989843002,20968.5665694696,23066.3915197144,23202.2782702547,22197.7627289523,20655.8855254434,21594.0223797678,22046.7149257607,22294.3028850791,22329.7349957379,23859.0672870283,21284.3491340111,22428.2622482919,21040.6611767886,22099.3749275033,21780.0687473842,22014.3046630804,22246.9763718099,327145.020455035,25,5,4.28533595836377,2.36227856360175,3.15110266408365,6751.67257917878,3751.54870395294,867.048836587121,491.65708717103,251.407435071351,1058.76143889041,858.273300239804,1298.6581445266,617.040014238826
"96",21118.0777502269,20409.7416668268,20821.9818233135,20294.0203752529,21948.5329823452,22603.1874836209,18613.3404186302,22053.1697988121,19443.1753469105,22571.113229426,22124.6633238242,19579.837792477,21906.7606835908,20484.1316959661,20230.7080560195,20112.0644172663,20915.4225912688,19199.8794655755,21648.3693857617,19738.9905438681,20460.7966774377,21709.6007397283,20602.5658663463,20530.3898916668,19746.7820115746,308115.318739549,25,5,6.63382087499272,2.55191442824099,2.75233496734016,6333.67622036389,3705.74518003935,483.826383746596,736.847411909804,112.248554624489,658.6504952436,954.523746571244,1575.95739251756,673.597432344586
"97",30688.2201745324,30909.619018577,31849.9638629181,39425.046982571,32193.7163291165,33562.870108412,35446.316554626,35877.1552341243,34027.5299409133,34949.6863777293,32835.8367225619,29118.4844875165,34747.1295721519,33504.7943625908,35228.2945345342,34628.6948859586,34631.6631392545,36185.7787267245,37178.5006595032,31837.1611310849,36921.5164682154,32978.3037375128,32253.2795223798,32388.8283351584,34343.207037425,499784.963738395,25,5,7.82785006084668,3.54464119111353,3.28663210170059,7301.75774377813,4365.74306009326,152.239480734516,820.98495761094,197.600326676952,488.338063298132,930.10980803239,1919.8942125795,749.248894278634
"98",26238.0490384242,22315.147158581,24205.3482268486,25823.8710412631,22245.8364591034,27278.3865788216,25689.8836986762,24032.0264005717,20892.2835730597,22659.230514611,24041.6369925519,26134.9765046505,25694.7118760634,21454.8108898474,23318.7337417225,24196.8140248106,23106.2732155613,24864.1191973074,23848.1649731003,25271.6971430028,24325.1117947614,27472.2724203567,22501.8676324686,27544.7016523257,23601.3304717224,359917.505708959,25,5,6.63311344866906,3.35576636464891,3.01401430909677,6182.63970341582,3356.91537394972,1242.69626080294,927.801956459814,218.053233107067,1108.91324745792,976.112490406312,1694.88689050078,959.431595943343
"99",17925.3847888986,18095.2518215462,18993.037392327,17300.2055604694,20648.2865371303,19799.0346092343,18390.116057427,16963.6434304759,17896.538438216,16345.0385737782,19749.9899457607,22704.7027686054,21488.5645570871,17711.5589373439,17118.254609176,15353.4405244605,18912.7268236298,23958.9404483977,18520.5409023944,21768.5202563027,17144.5738119789,20881.0555296993,18310.5246885882,17322.107824738,16718.1921709195,277515.620584276,25,5,9.07631661287794,2.28490965189776,2.81111245986231,6789.89655549627,3217.36527327958,1023.30549511224,1037.50097159607,223.077341288593,802.108798012807,937.124888508315,1529.99850089175,467.248782859932
